fpr,tpr,threshold
0.0006798096532970768,0.34610688456842303,0.9999545812606812
0.0006798096532970768,0.3463103847719232,0.9999544620513916
0.0006798096532970768,0.3464199618045772,0.999954342842102
0.0006798096532970768,0.34657650042265425,0.9999542236328125
0.0006798096532970768,0.3466860774553082,0.999954104423523
0.0006798096532970768,0.3467956544879622,0.9999539852142334
0.0006798096532970768,0.34704611627688553,0.9999538660049438
0.0006798096532970768,0.34731223192761657,0.9999537467956543
0.0006798096532970768,0.3474374628220782,0.9999536275863647
0.0006798096532970768,0.3475470398547322,0.9999535083770752
0.0006798096532970768,0.34760965530196297,0.9999533891677856
0.0006798096532970768,0.34771923233461693,0.9999532699584961
0.0006798096532970768,0.3478601170908863,0.9999531507492065
0.0006798096532970768,0.34790707867630943,0.999953031539917
0.0006798096532970768,0.3480636172943865,0.9999529123306274
0.0006798096532970768,0.3481105788798097,0.9999527931213379
0.0006798096532970768,0.34826711749788675,0.9999526739120483
0.0006798096532970768,0.3484080022541561,0.9999525547027588
0.0006798096532970768,0.34850192542500236,0.9999524354934692
0.0006798096532970768,0.3485801947340409,0.9999523162841797
0.0006798096532970768,0.34864281018127175,0.9999521970748901
0.0006798096532970768,0.34873673335211797,0.9999520778656006
0.0006798096532970768,0.3488150026611565,0.999951958656311
0.0006798096532970768,0.3489871951410413,0.9999518394470215
0.0006798096532970768,0.34906546445007985,0.9999517202377319
0.0006798096532970768,0.3491906953445415,0.9999516010284424
0.0006798096532970768,0.3492846185153877,0.9999514818191528
0.0006798096532970768,0.3494255032716571,0.9999513626098633
0.0006798096532970768,0.34948811871888796,0.9999512434005737
0.0006798096532970768,0.34964465733696504,0.9999511241912842
0.0006798096532970768,0.3497229266460036,0.9999510049819946
0.0006798096532970768,0.34986381140227296,0.9999508857727051
0.0006798096532970768,0.35002035002035004,0.9999507665634155
0.0006798096532970768,0.35011427319119626,0.999950647354126
0.0006798096532970768,0.35028646567108107,0.9999505281448364
0.0006798096532970768,0.35045865815096583,0.9999504089355469
0.0006798096532970768,0.3505682351836198,0.9999502897262573
0.0006798096532970768,0.35067781221627375,0.9999501705169678
0.0006798096532970768,0.35085000469615857,0.9999500513076782
0.0006798096532970768,0.3509282740051971,0.9999499320983887
0.0006798096532970768,0.35105350489965875,0.9999498128890991
0.0006798096532970768,0.3511161203468896,0.9999496936798096
0.0006798096532970768,0.35125700510315894,0.99994957447052
0.0006798096532970768,0.35144485144485144,0.9999494552612305
0.0006798096532970768,0.3515857362011208,0.9999493360519409
0.0006798096532970768,0.3516953132337748,0.9999492168426514
0.0006798096532970768,0.35180489026642875,0.9999490976333618
